MSSubClass,MSZoning,Alley,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,LowQualFinSF,GrLivArea,BsmtHalfBath,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,SaleType,SaleCondition,SalePrice
30,RL,NoAlley,Reg,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,8,1940,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,Unf,0,672,672,GasA,Ex,Y,SBrkr,672,0,672,0,1,2,1,TA,4,Typ,NoFireplace,Detchd,Unf,1,240,TA,TA,N,0,0,0,0,GdPrv,0,WD,Normal,108000
60,RL,NoAlley,Reg,Lvl,Corner,NoRidge,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,0,1141,1141,GasA,Gd,Y,SBrkr,1165,0,2263,0,2,4,1,Gd,10,Typ,TA,BuiltIn,Fin,2,420,TA,TA,Y,0,0,0,0,NoFence,0,WD,Abnorml,258000
60,RL,NoAlley,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,Gd,TA,No,Unf,0,806,806,GasA,Gd,Y,SBrkr,806,0,1572,0,2,3,1,TA,7,Typ,TA,BuiltIn,Fin,2,373,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,168000
20,RL,NoAlley,IR1,Lvl,Corner,Sawyer,Feedr,1Fam,1Story,4,4,1976,1993,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,BLQ,0,165,1281,GasA,Ex,Y,SBrkr,1620,0,1620,0,2,3,1,TA,8,Min1,TA,Attchd,Unf,2,490,TA,TA,Y,0,0,0,0,GdWo,0,WD,Normal,150000
50,RL,NoAlley,Reg,Lvl,Inside,SWISU,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,0,1064,1064,GasA,Ex,Y,FuseA,1166,473,1639,0,1,3,1,TA,6,Maj2,NoFireplace,Detchd,Unf,1,240,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,115000
70,RL,NoAlley,Reg,Lvl,Inside,Crawfor,Norm,1Fam,2Story,6,7,1915,1976,Gable,CompShg,Wd Sdng,Plywood,None,TA,TA,BrkTil,Gd,TA,No,Unf,0,840,840,GasA,Ex,Y,SBrkr,840,0,1680,0,2,4,1,TA,8,Typ,NoFireplace,Attchd,Unf,1,308,TA,TA,Y,160,0,0,0,NoFence,0,WD,Normal,177000
60,RL,NoAlley,Reg,Lvl,Corner,NridgHt,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,Gd,No,Unf,0,1063,1063,GasA,Ex,Y,SBrkr,1071,0,2172,0,2,3,1,Gd,9,Typ,Gd,Attchd,RFn,3,947,TA,TA,Y,0,0,0,0,NoFence,0,New,Partial,280000
60,FV,NoAlley,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,No,GLQ,0,245,1034,GasA,Ex,Y,SBrkr,1050,0,2078,0,2,3,1,Ex,8,Typ,Gd,Attchd,Fin,3,836,TA,TA,Y,0,0,0,0,NoFence,0,New,Partial,339750
20,RL,NoAlley,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,3,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,None,TA,Fa,CBlock,TA,Fa,No,Unf,0,1276,1276,GasA,TA,Y,FuseA,1276,0,1276,0,1,3,1,TA,5,Mod,NoFireplace,Attchd,Unf,1,350,TA,TA,Y,0,0,0,0,NoFence,0,COD,Abnorml,60000
190,RL,NoAlley,Reg,Bnk,Inside,Gilbert,Norm,2fmCon,1Story,5,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Mn,Rec,0,0,1056,GasA,TA,N,SBrkr,1056,0,1056,0,1,3,1,TA,5,Typ,NoFireplace,Attchd,Fin,2,572,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,145000
20,FV,NoAlley,IR2,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,MetalSd,MetalSd,Stone,Ex,TA,PConc,Ex,TA,Av,GLQ,0,892,1470,GasA,Ex,Y,SBrkr,1478,0,1478,0,2,2,1,Gd,7,Typ,Gd,Attchd,Fin,2,484,TA,TA,Y,0,0,0,0,NoFence,0,New,Partial,222000
30,RM,Grvl,Reg,Lvl,Inside,OldTown,Artery,1Fam,1Story,5,6,1927,1950,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,CBlock,TA,TA,No,Unf,0,1008,1008,GasA,Gd,Y,FuseA,1028,0,1028,0,1,2,1,TA,5,Typ,Gd,Detchd,Unf,2,360,TA,TA,Y,130,0,0,0,NoFence,0,WD,Normal,115000
60,RL,NoAlley,IR2,Lvl,CulDSac,SawyerW,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,BLQ,531,499,1080,GasA,Ex,Y,SBrkr,1080,0,2097,1,2,3,1,Gd,9,Typ,TA,Attchd,Unf,3,678,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,228000
20,RL,NoAlley,IR1,Lvl,Inside,Gilbert,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,0,1316,1340,GasA,Ex,Y,SBrkr,1340,0,1340,0,2,3,1,Gd,6,Typ,NoFireplace,Attchd,Fin,2,396,TA,TA,Y,0,0,0,0,NoFence,0,New,Partial,181134
60,RL,NoAlley,Reg,Lvl,Inside,Sawyer,Norm,1Fam,2Story,6,7,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,0,463,672,GasA,TA,Y,SBrkr,672,0,1400,0,1,3,1,TA,6,Typ,TA,Attchd,Fin,2,440,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,149500
70,RL,NoAlley,IR1,Lvl,Inside,Crawfor,Feedr,1Fam,2Story,6,6,1918,1950,Hip,CompShg,Wd Sdng,Stucco,None,TA,TA,BrkTil,Gd,TA,No,BLQ,0,242,1370,GasW,TA,N,FuseA,1370,0,2624,0,2,4,1,TA,10,Typ,Gd,Detchd,Unf,3,864,TA,TA,N,0,0,0,0,NoFence,0,WD,Normal,239000
50,RL,NoAlley,Reg,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,ALQ,0,444,756,GasA,Fa,N,FuseF,756,0,1134,0,1,3,1,TA,7,Typ,NoFireplace,Detchd,Unf,1,240,TA,TA,P,0,0,0,0,NoFence,0,WD,AdjLand,126000
20,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,0,281,1056,GasA,Ex,Y,SBrkr,1056,0,1056,0,1,3,1,TA,6,Typ,Fa,Attchd,Unf,1,304,TA,TA,Y,184,0,0,0,NoFence,0,WD,Normal,142000
90,RM,NoAlley,Reg,Lvl,Inside,Mitchel,Norm,Duplex,SFoyer,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,Gd,PConc,Gd,Gd,Gd,GLQ,0,35,1344,GasA,Ex,Y,SBrkr,1344,0,1344,0,2,2,2,TA,8,Typ,NoFireplace,Attchd,Fin,4,784,TA,TA,Y,0,0,0,0,NoFence,0,WD,Alloca,206300
20,RL,NoAlley,IR1,Lvl,FR2,NWAmes,Norm,1Fam,1Story,6,7,1977,2000,Gable,CompShg,CemntBd,CmentBd,Stone,Gd,TA,CBlock,Gd,TA,No,ALQ,0,356,1602,GasA,Gd,Y,SBrkr,1602,0,1602,1,2,3,1,Gd,8,Typ,TA,Attchd,Fin,2,529,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,215000
20,RL,NoAlley,Reg,HLS,Inside,Mitchel,Artery,1Fam,1Story,5,5,1954,1954,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Unf,0,988,988,GasA,Ex,Y,FuseA,988,0,988,0,1,2,1,TA,4,Typ,NoFireplace,Attchd,RFn,2,520,TA,TA,N,0,0,0,0,NoFence,0,WD,Normal,113000
60,RL,NoAlley,Reg,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,0,484,1470,GasA,Gd,Y,SBrkr,1470,0,2630,0,2,4,1,Gd,8,Typ,TA,Attchd,Fin,3,696,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,315000
20,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,Gd,TA,No,LwQ,0,580,1196,GasA,Gd,Y,FuseA,1196,0,1196,0,1,2,1,TA,6,Typ,Gd,Attchd,RFn,1,297,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,139000
60,RM,Grvl,Reg,HLS,Inside,OldTown,Norm,1Fam,2Story,7,8,1946,1992,Gable,CompShg,HdBoard,HdBoard,None,TA,Gd,CBlock,TA,TA,No,Unf,0,651,651,GasA,Gd,Y,SBrkr,707,0,1389,0,1,3,1,TA,6,Typ,Gd,Detchd,Unf,1,240,TA,TA,P,126,0,0,0,NoFence,0,WD,Normal,135000
80,RL,NoAlley,Reg,Low,Inside,SawyerW,Norm,1Fam,SLvl,7,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,0,0,1518,GasA,Gd,Y,SBrkr,1644,0,1644,1,2,2,1,Gd,5,Typ,TA,Attchd,Fin,2,569,TA,TA,Y,0,0,396,0,NoFence,0,WD,Normal,275000
20,RL,NoAlley,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,6,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,0,619,907,GasA,Ex,Y,SBrkr,907,0,907,0,1,3,1,TA,5,Typ,NoFireplace,Detchd,Unf,1,352,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,109008
20,RL,NoAlley,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,0,544,1208,GasA,Ex,Y,SBrkr,1208,0,1208,0,2,2,1,Gd,6,Typ,NoFireplace,Attchd,RFn,2,628,TA,TA,Y,0,0,0,0,NoFence,0,New,Partial,195400
20,RL,NoAlley,IR1,Lvl,Corner,Timber,Norm,1Fam,1Story,6,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Mn,GLQ,0,387,1392,GasA,TA,Y,SBrkr,1412,0,1412,0,2,3,1,Gd,6,Typ,TA,Attchd,Unf,2,576,TA,TA,Y,169,0,0,0,NoFence,0,WD,Normal,175000
160,RM,NoAlley,Reg,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,0,96,483,GasA,TA,Y,SBrkr,483,0,987,0,1,2,1,TA,4,Typ,NoFireplace,Detchd,Unf,1,264,TA,TA,Y,0,0,0,0,NoFence,0,COD,Abnorml,85400
50,RM,NoAlley,IR1,Bnk,Inside,OldTown,Feedr,1Fam,1.5Fin,6,7,1920,1998,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,0,901,901,GasA,Gd,Y,SBrkr,1088,0,1198,0,1,4,1,TA,7,Typ,NoFireplace,NoGarage,NoGarage,0,0,NoGarage,NoGarage,N,0,0,0,0,MnPrv,0,ConLD,Abnorml,79900
160,RM,NoAlley,Reg,Lvl,Inside,BrDale,Norm,TwnhsE,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,0,294,765,GasA,Ex,Y,SBrkr,765,0,1365,0,1,2,1,TA,6,Min1,NoFireplace,Detchd,Unf,2,440,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,122500
60,RL,NoAlley,IR1,Lvl,Corner,Gilbert,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,0,926,926,GasA,Ex,Y,SBrkr,926,0,1604,0,2,3,1,TA,7,Typ,TA,Attchd,Fin,2,470,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,181000
180,RM,NoAlley,Reg,Lvl,Inside,MeadowV,Norm,Twnhs,SFoyer,4,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,TA,Gd,CBlock,Gd,TA,Av,ALQ,0,135,630,GasA,Gd,Y,SBrkr,630,0,630,0,1,1,1,TA,3,Typ,NoFireplace,NoGarage,NoGarage,0,0,NoGarage,NoGarage,Y,0,0,0,0,NoFence,0,WD,Normal,81000
60,RL,NoAlley,IR2,Lvl,CulDSac,CollgCr,PosN,1Fam,2Story,7,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,344,70,799,GasA,Ex,Y,SBrkr,827,0,1661,0,2,3,1,Gd,6,Typ,TA,Attchd,RFn,2,550,TA,TA,Y,0,0,0,0,NoFence,0,ConLw,Normal,212000
50,RM,NoAlley,Reg,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,6,8,1920,1950,Gable,CompShg,Stucco,Stucco,None,TA,TA,BrkTil,Fa,TA,No,Unf,0,648,648,GasA,TA,Y,FuseA,734,0,1118,0,1,2,1,TA,6,Typ,NoFireplace,Detchd,Unf,2,440,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,116000
45,RM,NoAlley,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Unf,6,7,1926,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,PConc,TA,TA,No,Unf,0,884,884,GasA,Gd,Y,SBrkr,904,0,904,0,1,2,1,TA,4,Typ,NoFireplace,Detchd,Unf,1,180,TA,TA,Y,105,0,0,0,NoFence,0,WD,Normal,119000
30,RL,NoAlley,Reg,Lvl,Inside,Crawfor,Norm,1Fam,1Story,5,6,1913,2002,Gable,CompShg,WdShing,Stucco,None,TA,TA,PConc,TA,TA,No,LwQ,0,75,440,GasA,TA,N,SBrkr,694,0,694,0,1,2,1,Gd,4,Typ,Gd,Detchd,Unf,1,352,Gd,TA,P,34,0,0,0,MnPrv,0,WD,Normal,90350
50,RL,Grvl,Reg,Lvl,Corner,Edwards,Norm,1Fam,1.5Fin,6,8,1920,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,Fa,Mn,Unf,0,684,684,GasA,Gd,Y,SBrkr,684,0,1196,0,1,3,1,Gd,7,Typ,NoFireplace,Detchd,Unf,2,528,TA,TA,Y,0,0,0,0,GdPrv,800,ConLI,Normal,110000
90,RL,NoAlley,Reg,Lvl,Inside,Edwards,Norm,Duplex,1Story,4,4,1955,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,0,1307,1440,GasA,TA,N,FuseF,1440,0,1440,0,2,4,2,Fa,8,Typ,NoFireplace,NoGarage,NoGarage,0,0,NoGarage,NoGarage,Y,0,0,0,0,NoFence,0,WD,Normal,118000
50,RM,NoAlley,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,Unf,0,1078,1078,GasA,TA,Y,SBrkr,1128,0,1573,0,2,3,1,TA,8,Typ,Gd,Detchd,Unf,2,360,TA,TA,P,0,0,0,0,NoFence,0,WD,Normal,162900
120,RL,NoAlley,Reg,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,Gd,TA,PConc,Ex,TA,Av,Unf,0,1258,1258,GasA,Ex,Y,SBrkr,1258,0,1258,0,2,2,1,Gd,6,Typ,Gd,Attchd,Fin,3,648,TA,TA,Y,0,0,0,0,NoFence,0,New,Partial,172500
60,RL,NoAlley,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,Gd,Gd,PConc,Gd,TA,No,GLQ,0,273,915,GasA,Ex,Y,SBrkr,933,0,1908,0,2,4,1,Gd,8,Typ,TA,Attchd,Unf,2,493,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,210000
20,RL,NoAlley,Reg,Lvl,Corner,Edwards,Norm,1Fam,1Story,6,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Unf,0,1436,1436,GasA,Fa,Y,SBrkr,1689,0,1689,0,1,3,1,TA,7,Typ,Gd,Attchd,Unf,2,480,TA,TA,Y,0,0,0,0,MnPrv,0,COD,Normal,127500
20,RL,NoAlley,IR1,Lvl,Corner,NAmes,PosA,1Fam,1Story,6,6,1966,2002,Gable,CompShg,BrkFace,Plywood,None,Gd,TA,CBlock,TA,TA,No,ALQ,713,557,1517,GasA,Ex,Y,SBrkr,1888,0,1888,0,2,2,1,Gd,6,Mod,Gd,Attchd,Fin,2,578,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,190000
60,RL,NoAlley,IR1,Lvl,Corner,Gilbert,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0,930,930,GasA,Gd,Y,SBrkr,956,0,1886,0,2,4,1,Gd,10,Typ,TA,Attchd,Fin,2,431,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,199900
50,RM,NoAlley,Reg,Bnk,Inside,IDOTRR,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,0,780,780,GasA,TA,Y,SBrkr,780,0,1376,0,2,3,1,TA,7,Typ,Gd,Detchd,Unf,1,198,TA,TA,N,0,0,0,0,NoFence,0,WD,Normal,119500
50,RM,NoAlley,Reg,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,3,7,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,ALQ,0,318,649,GasA,Ex,Y,SBrkr,679,0,1183,0,1,2,1,TA,6,Typ,NoFireplace,Detchd,Unf,1,308,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,120000
30,RM,NoAlley,Reg,Lvl,Inside,OldTown,Norm,1Fam,1Story,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,0,813,813,GasA,Ex,Y,FuseA,813,0,813,0,1,2,1,Gd,5,Typ,NoFireplace,Detchd,Unf,1,270,Fa,Fa,N,0,0,0,0,NoFence,0,WD,Normal,110000
20,RL,NoAlley,IR1,Low,Inside,ClearCr,Norm,1Fam,1Story,7,5,1975,1975,Gable,WdShngl,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,Gd,ALQ,0,878,1533,GasA,TA,Y,SBrkr,1533,0,1533,0,2,2,1,Gd,5,Typ,TA,Attchd,Unf,2,576,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,280000
60,RL,NoAlley,IR1,Lvl,Corner,Timber,Norm,1Fam,2Story,6,5,1996,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,No,ALQ,0,130,872,GasA,Ex,Y,SBrkr,888,0,1756,0,2,3,1,TA,7,Typ,NoFireplace,Attchd,Fin,2,422,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,204000
60,FV,NoAlley,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0,768,768,GasA,Ex,Y,SBrkr,786,0,1590,0,2,3,1,Gd,6,Typ,NoFireplace,Attchd,RFn,2,676,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,210000
90,RL,NoAlley,Reg,Lvl,Inside,Mitchel,Norm,Duplex,1Story,5,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,ALQ,0,122,1728,GasA,TA,Y,SBrkr,1728,0,1728,0,2,4,2,TA,8,Typ,NoFireplace,Detchd,Unf,2,560,TA,TA,Y,0,0,0,0,NoFence,0,WD,Family,188000
20,RL,NoAlley,Reg,Lvl,Inside,NWAmes,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,0,326,1242,GasA,Fa,Y,SBrkr,1242,0,1242,0,1,3,1,TA,6,Typ,TA,Attchd,Unf,2,528,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,175500
70,RM,Grvl,Reg,Lvl,Inside,OldTown,Norm,1Fam,2Story,5,5,1916,1950,Gable,CompShg,AsbShng,AsbShng,None,TA,TA,BrkTil,TA,TA,No,Unf,0,624,624,GasA,Fa,N,SBrkr,624,0,1344,0,1,4,1,TA,7,Typ,NoFireplace,Detchd,Unf,3,513,Fa,Fa,Y,96,0,0,0,NoFence,0,COD,Abnorml,98000
70,RM,Grvl,Reg,Lvl,Inside,OldTown,Norm,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,None,TA,Gd,PConc,TA,TA,No,Unf,0,588,588,GasA,Fa,Y,SBrkr,833,0,1666,0,1,3,1,Gd,7,Typ,Gd,Detchd,Unf,1,228,TA,TA,Y,0,0,0,0,MnPrv,0,WD,Normal,161000
50,RL,NoAlley,IR1,Bnk,Corner,BrkSide,Norm,1Fam,1.5Fin,5,4,1950,1950,Gable,CompShg,MetalSd,MetalSd,BrkCmn,TA,TA,CBlock,TA,TA,No,LwQ,0,524,709,GasA,TA,Y,SBrkr,979,0,1203,0,1,3,1,Gd,5,Typ,TA,Detchd,Unf,1,352,TA,TA,Y,248,0,0,0,NoFence,0,WD,Normal,110000
60,FV,NoAlley,IR1,Lvl,Inside,Somerst,RRAn,1Fam,2Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,0,288,832,GasA,Ex,Y,SBrkr,832,0,1935,0,2,3,1,TA,8,Typ,NoFireplace,BuiltIn,Fin,2,552,TA,TA,Y,0,0,0,0,NoFence,0,New,Partial,263435
70,RL,NoAlley,Reg,Lvl,Inside,SWISU,Feedr,1Fam,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,Gd,PConc,Gd,Gd,No,ALQ,210,0,560,GasA,Ex,Y,SBrkr,575,0,1135,0,1,3,1,Gd,6,Typ,NoFireplace,Detchd,RFn,2,576,TA,TA,Y,0,0,0,0,MnPrv,0,WD,Normal,155000
20,RL,NoAlley,IR1,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,311,0,864,GasA,Gd,Y,SBrkr,864,0,864,0,1,3,1,TA,5,Typ,Po,Detchd,Unf,1,360,TA,TA,Y,236,0,0,0,GdWo,0,WD,Normal,62383
70,RL,NoAlley,IR1,HLS,Inside,Crawfor,Norm,1Fam,2Story,6,7,1934,1995,Hip,CompShg,Stucco,Stucco,None,TA,TA,CBlock,TA,TA,No,LwQ,0,389,715,GasA,Fa,Y,FuseA,849,0,1660,0,1,3,1,TA,6,Typ,Gd,Detchd,Unf,1,240,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,188700
20,RL,NoAlley,Reg,HLS,Inside,CollgCr,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,Rec,0,424,1040,GasA,TA,Y,SBrkr,1040,0,1040,0,2,3,1,TA,5,Typ,NoFireplace,NoGarage,NoGarage,0,0,NoGarage,NoGarage,Y,0,0,0,0,NoFence,0,WD,Normal,124000
120,RM,NoAlley,Reg,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,0,1375,1375,GasA,Ex,Y,SBrkr,1414,0,1414,0,2,2,1,Gd,6,Typ,TA,Attchd,Fin,2,398,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,178740
20,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,None,TA,Gd,CBlock,TA,Gd,Gd,GLQ,0,499,1277,GasA,TA,Y,SBrkr,1277,0,1277,0,1,2,1,TA,5,Typ,Po,Attchd,Unf,2,526,TA,TA,Y,0,0,176,0,GdWo,0,WD,Normal,167000
70,RL,NoAlley,Reg,Lvl,Inside,NAmes,Artery,1Fam,2Story,5,7,1942,1995,Gable,CompShg,MetalSd,MetalSd,Stone,TA,TA,CBlock,TA,TA,No,LwQ,0,342,728,GasA,Ex,Y,SBrkr,888,0,1644,0,1,3,1,Gd,7,Typ,Gd,Attchd,Unf,1,312,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,146500
20,RL,NoAlley,IR1,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,0,1626,1626,GasA,Ex,Y,SBrkr,1634,0,1634,0,2,3,1,Gd,7,Typ,Gd,Attchd,RFn,3,866,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,250000
60,RL,NoAlley,IR1,Lvl,Corner,SawyerW,RRNe,1Fam,2Story,6,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,0,406,832,GasA,Ex,Y,SBrkr,832,0,1710,0,2,3,1,Gd,7,Typ,NoFireplace,Attchd,RFn,2,506,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,187000
